date,state,state_ibge_code,place,deaths_sars,deaths_pneumonia,deaths_respiratory_failure,deaths_septicemia,deaths_indeterminate,deaths_others,deaths_covid19,created_at
2020-01-07,DF,53,others,,,1,,,,,2020-06-09 16:45
2020-01-08,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-01-08,DF,53,hospital,,4,4,6,,17,,2020-06-09 16:46
2020-01-08,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-01-08,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-01-09,DF,53,home,,1,1,,,7,,2020-06-09 16:45
2020-01-09,DF,53,hospital,,9,6,5,,13,,2020-06-09 16:46
2020-01-09,DF,53,others,,,,1,,1,,2020-06-09 16:45
2020-01-09,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-01-10,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-01-10,DF,53,hospital,,10,2,4,,9,,2020-06-09 16:46
2020-01-10,DF,53,others,,,,1,,1,,2020-06-09 16:45
2020-01-10,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-01-11,DF,53,home,,,,,,5,,2020-06-09 16:45
2020-01-11,DF,53,hospital,,12,1,8,,12,,2020-06-09 16:46
2020-01-12,DF,53,home,,2,,,,1,,2020-06-09 16:45
2020-01-12,DF,53,hospital,,3,3,7,,20,,2020-06-09 16:46
2020-01-13,DF,53,home,,,,,,5,,2020-06-09 16:45
2020-01-13,DF,53,hospital,,7,4,9,,13,,2020-06-09 16:46
2020-01-13,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-01-14,DF,53,home,,,,,,7,,2020-06-09 16:45
2020-01-14,DF,53,hospital,,6,,5,,16,,2020-06-09 16:46
2020-01-14,DF,53,others,,,,,,3,,2020-06-09 16:45
2020-01-14,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-01-15,DF,53,home,,2,1,,,2,,2020-06-09 16:45
2020-01-15,DF,53,hospital,1,8,2,5,,12,,2020-06-09 16:46
2020-01-15,DF,53,others,,1,,,,1,,2020-06-09 16:45
2020-01-16,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-01-16,DF,53,hospital,,9,6,3,1,14,,2020-06-09 16:46
2020-01-17,DF,53,home,,1,,,,2,,2020-06-09 16:45
2020-01-17,DF,53,hospital,,12,2,6,,21,,2020-06-09 16:46
2020-01-18,DF,53,home,,1,1,,,5,,2020-06-09 16:45
2020-01-18,DF,53,hospital,,3,4,3,,9,,2020-06-09 16:46
2020-01-18,DF,53,others,,,1,,,,,2020-06-09 16:45
2020-01-19,DF,53,home,,,1,,,2,,2020-06-09 16:45
2020-01-19,DF,53,hospital,,7,2,13,,11,,2020-06-09 16:46
2020-01-19,DF,53,public,,,,,,3,,2020-06-09 16:45
2020-01-20,DF,53,home,,2,,,,3,,2020-06-09 16:45
2020-01-20,DF,53,hospital,,10,2,11,,18,,2020-06-09 16:46
2020-01-20,DF,53,others,,1,,,,2,,2020-06-09 16:45
2020-01-20,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-01-21,DF,53,home,,,,,,8,,2020-06-09 16:45
2020-01-21,DF,53,hospital,,11,1,8,,13,,2020-06-09 16:46
2020-01-21,DF,53,others,,1,,,,1,,2020-06-09 16:45
2020-01-21,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-01-22,DF,53,home,,,,,,8,,2020-06-09 16:45
2020-01-22,DF,53,hospital,,6,3,3,,12,,2020-06-09 16:46
2020-01-22,DF,53,others,,1,,1,,1,,2020-06-09 16:45
2020-01-23,DF,53,home,,1,2,,,1,,2020-06-09 16:45
2020-01-23,DF,53,hospital,,9,2,6,,11,,2020-06-09 16:46
2020-01-23,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-01-23,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-01-24,DF,53,home,,,1,1,,,,2020-06-09 16:45
2020-01-24,DF,53,hospital,,5,5,6,,22,,2020-06-09 16:46
2020-01-24,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-01-25,DF,53,home,,,2,,,4,,2020-06-09 16:45
2020-01-25,DF,53,hospital,,5,1,11,,18,,2020-06-09 16:46
2020-01-25,DF,53,others,,1,,,,1,,2020-06-09 16:45
2020-01-25,DF,53,public,,,1,,,1,,2020-06-09 16:45
2020-01-26,DF,53,home,,,1,,,3,,2020-06-09 16:45
2020-01-26,DF,53,hospital,1,13,4,4,,10,,2020-06-09 16:46
2020-01-26,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-01-26,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-01-27,DF,53,home,,1,,1,,4,,2020-06-09 16:45
2020-01-27,DF,53,hospital,,4,2,8,,16,,2020-06-09 16:46
2020-01-27,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-01-27,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-01-28,DF,53,home,,1,,,,3,,2020-06-09 16:45
2020-01-28,DF,53,hospital,,9,2,5,,12,,2020-06-09 16:46
2020-01-28,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-01-29,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-01-29,DF,53,hospital,,11,2,7,,21,,2020-06-09 16:46
2020-01-29,DF,53,others,,,,1,,1,,2020-06-09 16:45
2020-01-30,DF,53,home,,,,,,2,,2020-06-09 16:45
2020-01-30,DF,53,hospital,,14,,7,,12,,2020-06-09 16:46
2020-01-30,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-01-30,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-01-31,DF,53,home,,1,,1,,1,,2020-06-09 16:45
2020-01-31,DF,53,hospital,,13,,8,,15,,2020-06-09 16:46
2020-02-01,DF,53,home,,,,,,2,,2020-06-09 16:45
2020-02-01,DF,53,hospital,,9,1,6,,21,,2020-06-09 16:46
2020-02-01,DF,53,others,,,1,,,1,,2020-06-09 16:45
2020-02-01,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-02,DF,53,home,,,,,,6,,2020-06-09 16:45
2020-02-02,DF,53,hospital,,8,,7,,16,,2020-06-09 16:46
2020-02-02,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-02-03,DF,53,home,,,,,,5,,2020-06-09 16:45
2020-02-03,DF,53,hospital,,7,2,5,1,14,,2020-06-09 16:46
2020-02-03,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-04,DF,53,home,,2,,,,5,,2020-06-09 16:45
2020-02-04,DF,53,hospital,,5,3,4,,13,,2020-06-09 16:46
2020-02-05,DF,53,home,,,1,,,3,,2020-06-09 16:45
2020-02-05,DF,53,hospital,,6,1,4,,16,,2020-06-09 16:46
2020-02-05,DF,53,others,,1,,,,3,,2020-06-09 16:45
2020-02-06,DF,53,home,,,1,,,4,,2020-06-09 16:45
2020-02-06,DF,53,hospital,,11,1,6,1,13,,2020-06-09 16:46
2020-02-06,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-02-07,DF,53,hospital,,7,1,6,1,14,,2020-06-09 16:46
2020-02-07,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-02-08,DF,53,home,,,1,,,2,,2020-06-09 16:45
2020-02-08,DF,53,hospital,,9,2,8,,20,,2020-06-09 16:46
2020-02-08,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-02-09,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-02-09,DF,53,hospital,,7,1,7,,13,,2020-06-09 16:46
2020-02-09,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-02-09,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-10,DF,53,home,,,,,,2,,2020-06-09 16:45
2020-02-10,DF,53,hospital,,7,1,9,,10,,2020-06-09 16:46
2020-02-11,DF,53,home,,1,1,1,,1,,2020-06-09 16:45
2020-02-11,DF,53,hospital,,9,2,7,,13,,2020-06-09 16:46
2020-02-11,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-02-11,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-12,DF,53,home,,,1,1,,4,,2020-06-09 16:45
2020-02-12,DF,53,hospital,,7,,5,,12,,2020-06-09 16:46
2020-02-12,DF,53,others,,,,,,3,,2020-06-09 16:45
2020-02-12,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-13,DF,53,home,,,,,,3,,2020-06-09 16:45
2020-02-13,DF,53,hospital,,10,3,4,,14,,2020-06-09 16:46
2020-02-13,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-14,DF,53,home,,,,1,,5,,2020-06-09 16:45
2020-02-14,DF,53,hospital,,7,2,1,,12,,2020-06-09 16:46
2020-02-14,DF,53,others,,,,1,,1,,2020-06-09 16:45
2020-02-15,DF,53,home,,,,1,,5,,2020-06-09 16:45
2020-02-15,DF,53,hospital,1,11,2,4,2,10,,2020-06-09 16:46
2020-02-15,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-02-16,DF,53,home,,,,,,1,,2020-06-09 16:45
2020-02-16,DF,53,hospital,,7,4,11,,11,,2020-06-09 16:46
2020-02-16,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-02-17,DF,53,home,,,,,,1,,2020-06-09 16:45
2020-02-17,DF,53,hospital,,8,4,6,1,14,,2020-06-09 16:46
2020-02-18,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-02-18,DF,53,hospital,,11,1,6,,13,,2020-06-09 16:46
2020-02-18,DF,53,others,,1,,,,,,2020-06-09 16:45
2020-02-18,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-19,DF,53,home,,,,,,1,,2020-06-09 16:45
2020-02-19,DF,53,hospital,,8,2,3,1,11,,2020-06-09 16:46
2020-02-19,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-02-20,DF,53,home,,,1,,,6,,2020-06-09 16:45
2020-02-20,DF,53,hospital,,7,1,9,,14,,2020-06-09 16:46
2020-02-20,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-02-21,DF,53,home,,,,1,,3,,2020-06-09 16:45
2020-02-21,DF,53,hospital,,10,1,2,,16,,2020-06-09 16:46
2020-02-21,DF,53,others,,,1,,,,,2020-06-09 16:45
2020-02-22,DF,53,home,,,,,,2,,2020-06-09 16:45
2020-02-22,DF,53,hospital,,6,2,5,,14,,2020-06-09 16:46
2020-02-22,DF,53,others,,1,,,,,,2020-06-09 16:45
2020-02-23,DF,53,home,,2,,1,,1,,2020-06-09 16:45
2020-02-23,DF,53,hospital,,6,2,4,,12,,2020-06-09 16:46
2020-02-23,DF,53,others,,,1,1,,1,,2020-06-09 16:45
2020-02-23,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-24,DF,53,home,,1,1,,,3,,2020-06-09 16:45
2020-02-24,DF,53,hospital,,8,3,11,1,12,,2020-06-09 16:46
2020-02-24,DF,53,others,,,,,,3,,2020-06-09 16:45
2020-02-25,DF,53,home,,,,,,2,,2020-06-09 16:45
2020-02-25,DF,53,hospital,,8,1,10,,15,,2020-06-09 16:46
2020-02-25,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-02-26,DF,53,home,,,1,,,6,,2020-06-09 16:45
2020-02-26,DF,53,hospital,,10,1,5,1,14,,2020-06-09 16:46
2020-02-27,DF,53,home,,,,,,1,,2020-06-09 16:45
2020-02-27,DF,53,hospital,,10,,4,,7,,2020-06-09 16:46
2020-02-27,DF,53,others,,,,2,,3,,2020-06-09 16:45
2020-02-28,DF,53,home,,,,1,,,,2020-06-09 16:45
2020-02-28,DF,53,hospital,,8,3,11,,18,,2020-06-09 16:46
2020-02-28,DF,53,others,,1,,1,,4,,2020-06-09 16:45
2020-02-28,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-02-29,DF,53,hospital,,6,1,7,,17,,2020-06-09 16:46
2020-02-29,DF,53,others,,,1,,,3,,2020-06-09 16:45
2020-02-29,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-01,DF,53,home,,,1,,,1,,2020-06-09 16:45
2020-03-01,DF,53,hospital,,11,,6,1,18,,2020-06-09 16:46
2020-03-01,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-03-01,DF,53,public,,,,,,3,,2020-06-09 16:45
2020-03-02,DF,53,home,,,,,,3,,2020-06-09 16:45
2020-03-02,DF,53,hospital,,9,1,7,,15,,2020-06-09 16:46
2020-03-02,DF,53,others,,1,,,,,,2020-06-09 16:45
2020-03-02,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-03,DF,53,home,,,,,,5,,2020-06-09 16:45
2020-03-03,DF,53,hospital,,7,2,5,,18,,2020-06-09 16:46
2020-03-03,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-04,DF,53,home,,,,,1,8,,2020-06-09 16:45
2020-03-04,DF,53,hospital,,7,,3,,21,,2020-06-09 16:46
2020-03-04,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-04,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-05,DF,53,home,,1,,,,1,,2020-06-09 16:45
2020-03-05,DF,53,hospital,,6,,1,,16,,2020-06-09 16:46
2020-03-05,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-05,DF,53,public,,,,,1,1,,2020-06-09 16:45
2020-03-06,DF,53,home,,,1,,,,,2020-06-09 16:45
2020-03-06,DF,53,hospital,,9,4,6,,13,,2020-06-09 16:46
2020-03-07,DF,53,home,,,,,,7,,2020-06-09 16:45
2020-03-07,DF,53,hospital,,7,1,7,,9,,2020-06-09 16:46
2020-03-07,DF,53,others,,,,1,,,,2020-06-09 16:45
2020-03-07,DF,53,public,,,,,,4,,2020-06-09 16:45
2020-03-08,DF,53,home,,,,1,,6,,2020-06-09 16:45
2020-03-08,DF,53,hospital,,3,1,1,,27,,2020-06-09 16:46
2020-03-08,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-08,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-03-09,DF,53,home,,,,,,6,,2020-06-09 16:45
2020-03-09,DF,53,hospital,,7,2,4,,18,,2020-06-09 16:46
2020-03-09,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-10,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-03-10,DF,53,hospital,,8,2,9,1,19,,2020-06-09 16:46
2020-03-10,DF,53,others,,,,1,,1,,2020-06-09 16:45
2020-03-10,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-03-11,DF,53,home,,,,1,,5,,2020-06-09 16:45
2020-03-11,DF,53,hospital,,5,4,7,1,17,,2020-06-09 16:46
2020-03-11,DF,53,others,,,,1,,,,2020-06-09 16:45
2020-03-12,DF,53,home,,1,1,,,3,,2020-06-09 16:45
2020-03-12,DF,53,hospital,,10,2,12,,11,,2020-06-09 16:46
2020-03-12,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-12,DF,53,public,,,,,1,1,,2020-06-09 16:45
2020-03-13,DF,53,home,,,1,,,4,,2020-06-09 16:45
2020-03-13,DF,53,hospital,,10,2,6,,19,,2020-06-09 16:46
2020-03-13,DF,53,others,,,,,,5,,2020-06-09 16:45
2020-03-13,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-14,DF,53,home,,,1,2,,3,,2020-06-09 16:45
2020-03-14,DF,53,hospital,,5,6,6,,18,,2020-06-09 16:46
2020-03-14,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-15,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-03-15,DF,53,hospital,,17,2,9,,20,,2020-06-09 16:46
2020-03-15,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-15,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-16,DF,53,home,,,2,,,5,,2020-06-09 16:45
2020-03-16,DF,53,hospital,,10,3,5,,17,,2020-06-09 16:46
2020-03-16,DF,53,others,,,,,,3,,2020-06-09 16:45
2020-03-16,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-17,DF,53,home,,,,,,7,,2020-06-09 16:45
2020-03-17,DF,53,hospital,,5,3,4,,10,,2020-06-09 16:46
2020-03-17,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-18,DF,53,home,,,,,,3,,2020-06-09 16:45
2020-03-18,DF,53,hospital,,12,2,4,,18,,2020-06-09 16:46
2020-03-19,DF,53,home,,,,1,,8,,2020-06-09 16:45
2020-03-19,DF,53,hospital,,7,1,3,,23,,2020-06-09 16:46
2020-03-20,DF,53,home,,1,,1,,9,,2020-06-09 16:45
2020-03-20,DF,53,hospital,1,8,3,4,1,15,,2020-06-09 16:46
2020-03-20,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-21,DF,53,home,,1,1,,,5,,2020-06-09 16:45
2020-03-21,DF,53,hospital,,10,3,3,1,11,,2020-06-09 16:46
2020-03-21,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-22,DF,53,home,,2,2,,,3,,2020-06-09 16:45
2020-03-22,DF,53,hospital,2,8,1,4,2,10,,2020-06-09 16:46
2020-03-23,DF,53,home,,2,1,1,,9,,2020-06-09 16:45
2020-03-23,DF,53,hospital,2,7,4,8,,16,,2020-06-09 16:46
2020-03-23,DF,53,others,,1,,,,1,,2020-06-09 16:45
2020-03-23,DF,53,public,,,,,,3,,2020-06-09 16:45
2020-03-24,DF,53,home,,1,,,,2,1,2020-06-09 16:45
2020-03-24,DF,53,hospital,,12,4,5,,16,,2020-06-09 16:46
2020-03-25,DF,53,home,,,,,,2,,2020-06-09 16:45
2020-03-25,DF,53,hospital,,5,3,4,1,12,,2020-06-09 16:46
2020-03-25,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-03-26,DF,53,home,,,,,,1,,2020-06-09 16:45
2020-03-26,DF,53,hospital,,5,,2,,14,1,2020-06-09 16:46
2020-03-26,DF,53,public,,,,,,,1,2020-06-09 16:45
2020-03-27,DF,53,home,,,2,,,6,,2020-06-09 16:45
2020-03-27,DF,53,hospital,,12,3,3,,12,2,2020-06-09 16:46
2020-03-27,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-03-28,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-03-28,DF,53,hospital,,9,3,4,,18,,2020-06-09 16:46
2020-03-29,DF,53,home,,2,,1,,9,,2020-06-09 16:45
2020-03-29,DF,53,hospital,,7,1,4,,14,2,2020-06-09 16:46
2020-03-29,DF,53,others,,1,,,,1,,2020-06-09 16:45
2020-03-30,DF,53,home,,1,1,1,,4,1,2020-06-09 16:45
2020-03-30,DF,53,hospital,1,4,1,2,,10,1,2020-06-09 16:46
2020-03-30,DF,53,others,,1,,,,1,,2020-06-09 16:45
2020-03-31,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-03-31,DF,53,hospital,1,13,3,6,,19,4,2020-06-09 16:46
2020-03-31,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-01,DF,53,home,,,,,,1,,2020-06-09 16:45
2020-04-01,DF,53,hospital,,10,4,5,,17,1,2020-06-09 16:46
2020-04-02,DF,53,home,,,1,,,7,1,2020-06-09 16:45
2020-04-02,DF,53,hospital,,10,2,4,,18,2,2020-06-09 16:46
2020-04-02,DF,53,others,,1,,,,,,2020-06-09 16:45
2020-04-02,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-03,DF,53,home,,,1,,,4,,2020-06-09 16:45
2020-04-03,DF,53,hospital,,9,,5,1,18,2,2020-06-09 16:46
2020-04-03,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-04,DF,53,home,,,1,,,3,,2020-06-09 16:45
2020-04-04,DF,53,hospital,,7,2,6,,24,4,2020-06-09 16:46
2020-04-04,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-05,DF,53,home,,,1,,,2,,2020-06-09 16:45
2020-04-05,DF,53,hospital,,11,2,6,,12,3,2020-06-09 16:46
2020-04-05,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-05,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-06,DF,53,home,,1,,1,,3,,2020-06-09 16:45
2020-04-06,DF,53,hospital,,13,1,4,1,22,,2020-06-09 16:46
2020-04-07,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-04-07,DF,53,hospital,1,7,3,3,,16,,2020-06-09 16:46
2020-04-07,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-04-07,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-08,DF,53,home,,1,,,,3,,2020-06-09 16:45
2020-04-08,DF,53,hospital,,6,2,4,1,19,1,2020-06-09 16:46
2020-04-08,DF,53,others,,,,1,,,,2020-06-09 16:45
2020-04-08,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-09,DF,53,home,,,1,,,2,,2020-06-09 16:45
2020-04-09,DF,53,hospital,,10,1,8,,22,,2020-06-09 16:46
2020-04-09,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-04-09,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-10,DF,53,home,,1,,1,,3,,2020-06-09 16:45
2020-04-10,DF,53,hospital,,3,1,8,,13,,2020-06-09 16:46
2020-04-10,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-04-10,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-11,DF,53,home,,,,1,,5,1,2020-06-09 16:45
2020-04-11,DF,53,hospital,,13,,3,1,21,1,2020-06-09 16:46
2020-04-12,DF,53,home,,,,,,7,,2020-06-09 16:45
2020-04-12,DF,53,hospital,,12,4,3,1,18,3,2020-06-09 16:46
2020-04-12,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-13,DF,53,home,,,1,,,2,,2020-06-09 16:45
2020-04-13,DF,53,hospital,,2,2,3,1,8,1,2020-06-09 16:46
2020-04-14,DF,53,home,,,,,,6,1,2020-06-09 16:45
2020-04-14,DF,53,hospital,,5,2,4,,9,1,2020-06-09 16:46
2020-04-14,DF,53,others,,1,,,,,,2020-06-09 16:45
2020-04-14,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-15,DF,53,home,,1,,,,4,,2020-06-09 16:45
2020-04-15,DF,53,hospital,,9,2,6,,21,3,2020-06-09 16:46
2020-04-15,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-04-16,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-04-16,DF,53,hospital,,7,2,4,,17,,2020-06-09 16:46
2020-04-16,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-17,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-04-17,DF,53,hospital,,6,2,3,,17,3,2020-06-09 16:46
2020-04-17,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-17,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-18,DF,53,home,,1,1,,,2,,2020-06-09 16:45
2020-04-18,DF,53,hospital,,6,3,,1,17,1,2020-06-09 16:46
2020-04-18,DF,53,others,,,,,,3,,2020-06-09 16:45
2020-04-18,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-19,DF,53,home,,,,1,,3,,2020-06-09 16:45
2020-04-19,DF,53,hospital,,6,2,4,,14,,2020-06-09 16:46
2020-04-19,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-04-19,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-20,DF,53,home,,1,2,,,5,,2020-06-09 16:45
2020-04-20,DF,53,hospital,,8,2,4,,15,3,2020-06-09 16:46
2020-04-20,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-04-21,DF,53,home,,,,,,2,,2020-06-09 16:45
2020-04-21,DF,53,hospital,,3,3,5,1,13,,2020-06-09 16:46
2020-04-21,DF,53,others,,,,,,2,,2020-06-09 16:45
2020-04-21,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-22,DF,53,home,,,,,,5,1,2020-06-09 16:45
2020-04-22,DF,53,hospital,,7,,4,,21,1,2020-06-09 16:46
2020-04-22,DF,53,others,,,,,1,,,2020-06-09 16:45
2020-04-23,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-04-23,DF,53,hospital,,6,2,6,,20,,2020-06-09 16:46
2020-04-23,DF,53,others,,1,,,,,,2020-06-09 16:45
2020-04-23,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-04-24,DF,53,home,,,,,,3,1,2020-06-09 16:45
2020-04-24,DF,53,hospital,,2,1,7,1,4,,2020-06-09 16:46
2020-04-24,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-25,DF,53,home,,,1,,,7,,2020-06-09 16:45
2020-04-25,DF,53,hospital,,1,2,9,,12,2,2020-06-09 16:46
2020-04-25,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-04-26,DF,53,home,,,1,2,,2,,2020-06-09 16:45
2020-04-26,DF,53,hospital,,7,2,4,,19,1,2020-06-09 16:46
2020-04-26,DF,53,public,,,,,,2,,2020-06-09 16:45
2020-04-27,DF,53,home,,1,,,,5,,2020-06-09 16:45
2020-04-27,DF,53,hospital,,4,3,8,,15,1,2020-06-09 16:46
2020-04-27,DF,53,others,,1,,,,,,2020-06-09 16:45
2020-04-27,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-04-28,DF,53,home,,,,,,3,,2020-06-09 16:45
2020-04-28,DF,53,hospital,,5,4,7,1,12,1,2020-06-09 16:46
2020-04-29,DF,53,home,,,,,,5,,2020-06-09 16:45
2020-04-29,DF,53,hospital,,4,,6,,16,3,2020-06-09 16:46
2020-04-30,DF,53,home,,,,1,,2,,2020-06-09 16:45
2020-04-30,DF,53,hospital,,7,,4,,19,4,2020-06-09 16:46
2020-05-01,DF,53,home,,,1,1,,5,,2020-06-09 16:45
2020-05-01,DF,53,hospital,,5,1,5,,19,2,2020-06-09 16:46
2020-05-01,DF,53,others,,,1,,,1,,2020-06-09 16:45
2020-05-02,DF,53,home,,1,,,,2,,2020-06-09 16:45
2020-05-02,DF,53,hospital,1,4,5,9,,14,1,2020-06-09 16:46
2020-05-03,DF,53,home,,1,1,,,6,,2020-06-09 16:45
2020-05-03,DF,53,hospital,,9,,4,,17,,2020-06-09 16:46
2020-05-04,DF,53,home,,,2,,,3,,2020-06-09 16:45
2020-05-04,DF,53,hospital,,8,1,5,,16,2,2020-06-09 16:46
2020-05-05,DF,53,home,,,,,,3,,2020-06-09 16:45
2020-05-05,DF,53,hospital,,8,1,3,1,8,,2020-06-09 16:46
2020-05-06,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-05-06,DF,53,hospital,,5,6,6,,19,3,2020-06-09 16:46
2020-05-06,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-05-06,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-05-07,DF,53,home,,,,,,1,,2020-06-09 16:45
2020-05-07,DF,53,hospital,,5,,4,,11,1,2020-06-09 16:46
2020-05-08,DF,53,home,,,1,1,,2,1,2020-06-09 16:45
2020-05-08,DF,53,hospital,,8,2,6,,17,4,2020-06-09 16:46
2020-05-08,DF,53,public,,,,,,1,,2020-06-09 16:45
2020-05-09,DF,53,home,,,,,1,5,1,2020-06-09 16:45
2020-05-09,DF,53,hospital,1,5,2,11,,9,2,2020-06-09 16:46
2020-05-10,DF,53,home,,1,1,,,1,,2020-06-09 16:45
2020-05-10,DF,53,hospital,,9,3,7,,13,3,2020-06-09 16:46
2020-05-10,DF,53,others,,1,,,,,,2020-06-09 16:45
2020-05-11,DF,53,home,,,,,,4,,2020-06-09 16:45
2020-05-11,DF,53,hospital,1,6,1,8,,8,1,2020-06-09 16:46
2020-05-12,DF,53,home,,,,,,1,,2020-06-09 16:45
2020-05-12,DF,53,hospital,,2,2,2,1,9,5,2020-06-09 16:46
2020-05-13,DF,53,home,,1,1,,,3,,2020-06-09 16:45
2020-05-13,DF,53,hospital,,5,1,4,,20,2,2020-06-09 16:46
2020-05-13,DF,53,others,,,,,,1,,2020-06-09 16:45
2020-05-14,DF,53,home,,,,,,5,,2020-06-09 16:45
